ISIN,Country Available for Sale
,"Aruba;Afghanistan;Angola;Anguilla;Aland Islands;Albania;Andorra;ANT;United Arab Emirates;Argentina;Armenia;American Samoa;Antarctica;French Southern Territories;Antigua and Barbuda;Australia;Austria;Azerbaijan;Burundi;Belgium;Benin;Bonaire, Sint Eustatius and Saba;Burkina Faso;Bangladesh;Bulgaria;Bahrain;Bahamas;Bosnia and Herzegovina;Belarus;Belize;Bermuda;Bolivia;Brazil;Barbados;Brunei Darussalam;Bhutan;Bouvet Island;Botswana;Central African Republic;Canada;Cocos (Keeling) Islands;Switzerland;CHI;Chile;China;Côte D'Ivoire;Cameroon;Democratic Republic of the Congo;Congo;Cook Islands;Colombia;Comoros;Cabo Verde;Costa Rica;CU$$$$$SSD;Cuba;Curaçao;Christmas Island;Cayman Islands;Cyprus;Czechia;Germany;Djibouti;Dominica;Denmark;Dominican Republic;Algeria;Ecuador;Egypt;Eritrea;Western Sahara;Spain;Estonia;Ethiopia;Finland;Fiji;Falkland Islands (Malvinas);France;Faroe Islands;Micronesia, Federated States of;Gabon;United Kingdom;Georgia;Guernsey;Ghana;Gibraltar;Guinea;Guadeloupe;Gambia;Guinea-Bissau;Equatorial Guinea;Greece;Grenada;Greenland;Guatemala;French Guiana;Guam;Guyana;Hong Kong;Heard Island and McDonald Islands;Honduras;Croatia;Haiti;Hungary;Indonesia;Isle of Man;India;British Indian Ocean Territory;Ireland;Iran, Islamic Republic of;Iraq;Iceland;Israel;Italy;Jamaica;Jersey;Jordan;Japan;Kazakhstan;Kenya;Kyrgyzstan;Cambodia;Kiribati;St Kitts and Nevis;South Korea;Kuwait;Laos;Lebanon;Liberia;Libya;St. Lucia;Liechtenstein;Sri Lanka;Lesotho;Lithuania;Luxembourg;Latvia;Macao;Morocco;Monaco;Moldova, Republic of;Madagascar;Maldives;Mexico;Marshall Islands;North Macedonia;Mali;Malta;Myanmar;Montenegro;Mongolia;Northern Mariana Islands;Mozambique;Mauritania;Montserrat;Martinique;Mauritius;Malawi;Malaysia;Mayotte;Namibia;New Caledonia;Niger;Norfolk Island;Nigeria;Nicaragua;Niue;Netherlands;Norway;Nepal;Nauru;New Zealand;Oman;Pakistan;Panama;Pitcairn;Peru;Philippines;Palau;Papua New Guinea;Poland;Puerto Rico;North Korea;Portugal;Paraguay;Palestine, State of;French Polynesia;Qatar;Réunion;Romania;Russia;Rwanda;Saudi Arabia;Sudan;Senegal;Singapore;South Georgia and South Sandwich Islands;Saint Helena, Ascension and Tristan da Cunha;Svalbard and Jan Mayen;Solomon Islands;Sierra Leone;El Salvador;San Marino;Somalia;St. Pierre and Miquelon;Serbia;Sao Tome and Principe;Suriname;Slovakia;Slovenia;Sweden;Eswatini;Sint Maarten;Seychelles;Syrian Arab Republic;Turks and Caicos Islands;Chad;Togo;Thailand;Tajikistan;Tokelau;Turkmenistan;Timor-Leste;Tonga;Trinidad and Tobago;Tunisia;Turkey;Tuvalu;Taiwan;Tanzania, United Republic Of;Uganda;Ukraine;US Minor Outlying Islands;Uruguay;United States;Uzbekistan;Holy See (Vatican City State);St Vincent-Grenadines;Venezuela;British Virgin Islands;US Virgin Islands;Vietnam;Vanuatu;WBG;Wallis and Futuna Islands;Samoa;Yemen;South Africa;Zambia;Zimbabwe;"
,United States;
,Australia;Canada;United Kingdom;United States;
,Australia;Canada;United Kingdom;United States;
,Australia;Canada;United Kingdom;United States;
,Australia;Canada;United Kingdom;United States;
,Australia;Canada;United Kingdom;United States;
,Australia;Canada;United Kingdom;United States;
,Australia;Canada;United Kingdom;United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,United States;
,
,
,
,
,
,
,
,
2007,4992
